StudentID,Name,Age,Electronics,Programming,Database,DataScience,Mathematics,DSA
664,Student_664,19,94,41,75,43,78,76
665,Student_665,19,42,92,57,70,45,82
666,Student_666,23,87,92,83,90,67,83
667,Student_667,22,87,44,59,83,44,59
668,Student_668,21,96,98,74,49,93,79
669,Student_669,24,96,57,87,69,66,84
670,Student_670,25,87,51,87,47,88,93
671,Student_671,23,54,97,96,53,68,67
672,Student_672,19,59,90,48,58,56,52
673,Student_673,18,79,98,64,61,46,81
674,Student_674,25,42,89,73,98,80,73
675,Student_675,23,90,50,98,50,89,75
676,Student_676,25,96,54,46,41,46,100
677,Student_677,25,43,84,83,94,75,80
678,Student_678,21,91,66,83,44,84,81
679,Student_679,18,98,53,91,92,51,65
680,Student_680,20,84,61,84,46,87,86
681,Student_681,24,58,60,94,45,94,99
682,Student_682,22,55,96,73,57,94,82
683,Student_683,23,98,80,73,42,48,58
684,Student_684,23,80,67,64,95,100,91
685,Student_685,18,59,43,71,48,54,53
686,Student_686,18,95,63,50,80,43,64
687,Student_687,18,67,68,76,76,74,59
688,Student_688,25,67,87,80,80,58,52
689,Student_689,18,91,75,99,48,68,63
690,Student_690,18,49,94,42,94,60,71
691,Student_691,18,50,61,44,92,86,48
692,Student_692,22,97,89,82,44,95,85
693,Student_693,25,60,68,53,51,90,70
694,Student_694,23,93,46,98,78,98,66
695,Student_695,24,98,41,83,90,76,93
696,Student_696,20,76,58,84,41,96,50
697,Student_697,23,54,82,56,42,56,40
698,Student_698,19,68,89,55,67,85,76
699,Student_699,22,42,58,58,43,78,48
700,Student_700,24,81,64,100,77,85,52
701,Student_701,22,55,94,57,55,59,55
702,Student_702,22,49,99,51,90,97,90
703,Student_703,24,84,48,71,82,83,53
704,Student_704,19,49,57,77,82,64,76
705,Student_705,25,55,85,53,74,59,81
706,Student_706,25,62,47,64,81,60,78
707,Student_707,25,51,41,97,67,64,49
708,Student_708,18,84,93,47,84,42,99
709,Student_709,21,72,77,50,94,69,57
710,Student_710,18,95,41,54,85,87,47
711,Student_711,23,62,93,78,83,50,82
712,Student_712,22,62,86,41,54,66,75
713,Student_713,22,65,89,94,75,44,76
714,Student_714,24,77,53,57,47,93,96
715,Student_715,20,81,47,87,69,44,51
716,Student_716,25,97,44,100,61,78,87
717,Student_717,18,65,73,92,64,65,61
718,Student_718,21,96,53,93,71,76,99
719,Student_719,22,47,82,64,70,92,41
720,Student_720,24,98,66,47,94,44,96
721,Student_721,19,76,58,49,75,41,50
722,Student_722,20,65,75,43,70,53,79
723,Student_723,18,48,100,69,76,82,60
724,Student_724,20,76,51,63,55,86,66
725,Student_725,24,63,67,56,59,57,49
726,Student_726,20,72,44,52,96,85,45
727,Student_727,25,85,69,83,99,40,51
728,Student_728,18,97,60,58,93,66,73
729,Student_729,18,93,91,71,79,60,40
730,Student_730,22,54,71,66,81,93,78
731,Student_731,23,81,50,75,43,81,45
732,Student_732,23,85,80,91,99,72,45
733,Student_733,23,64,77,65,90,99,85
734,Student_734,24,90,51,92,46,59,49
735,Student_735,24,97,57,44,56,53,83
736,Student_736,21,65,97,40,56,66,86
737,Student_737,22,88,43,76,69,48,45
738,Student_738,22,61,81,58,60,100,67
739,Student_739,25,55,85,80,90,40,96
740,Student_740,25,48,63,43,45,46,56
741,Student_741,21,79,61,42,86,43,65
742,Student_742,22,91,70,58,89,57,46
743,Student_743,25,44,48,45,94,83,53
744,Student_744,18,51,59,54,98,95,60
745,Student_745,23,76,74,84,97,72,67
746,Student_746,22,76,84,45,87,62,75
747,Student_747,22,86,81,62,68,73,69
748,Student_748,25,95,40,50,97,67,96
749,Student_749,19,91,60,90,86,90,47
750,Student_750,24,78,85,67,52,74,65
751,Student_751,23,48,49,95,76,92,77
752,Student_752,24,57,73,53,80,71,53
753,Student_753,23,54,45,75,49,69,70
754,Student_754,23,93,63,94,61,42,56
755,Student_755,18,55,48,70,68,70,41
756,Student_756,23,57,65,78,81,92,43
757,Student_757,22,74,55,60,52,86,51
758,Student_758,18,43,93,47,84,76,90
759,Student_759,19,60,76,99,87,91,48
760,Student_760,25,69,80,64,76,88,42
761,Student_761,21,88,93,57,94,60,92
762,Student_762,25,72,62,70,49,75,86
763,Student_763,23,88,40,43,49,43,85
764,Student_764,20,74,49,57,43,55,93
765,Student_765,19,93,54,80,41,41,81
766,Student_766,22,96,58,55,78,50,45
767,Student_767,24,50,42,47,51,61,41
768,Student_768,23,93,40,87,47,88,91
769,Student_769,25,63,63,40,86,63,94
770,Student_770,21,86,66,60,84,53,68
771,Student_771,25,75,66,86,80,88,49
772,Student_772,20,79,70,77,82,69,57
773,Student_773,23,52,77,81,88,44,94
774,Student_774,24,54,59,91,96,51,83
775,Student_775,23,62,100,48,70,65,54
776,Student_776,23,68,97,43,73,67,43
777,Student_777,22,77,65,93,41,41,42
778,Student_778,21,71,59,98,57,74,71
779,Student_779,24,63,54,75,81,77,94
780,Student_780,25,97,100,83,42,65,67
781,Student_781,20,62,79,90,56,61,70
782,Student_782,20,76,53,71,55,44,86
783,Student_783,22,72,40,95,54,79,83
784,Student_784,20,81,100,63,87,73,65
785,Student_785,21,40,63,59,55,92,77
786,Student_786,25,81,41,99,87,83,60
787,Student_787,25,95,54,59,77,66,42
788,Student_788,24,60,66,94,61,49,73
789,Student_789,23,84,60,73,84,42,50
790,Student_790,22,93,69,51,69,47,85
791,Student_791,21,74,84,86,99,75,91
792,Student_792,24,56,85,96,40,100,64
793,Student_793,24,61,59,47,80,76,48
794,Student_794,19,53,40,81,63,44,89
795,Student_795,24,41,67,88,99,61,66
796,Student_796,25,76,40,80,67,75,77
797,Student_797,18,69,66,56,100,85,92
798,Student_798,18,44,65,50,68,92,73
799,Student_799,25,40,100,100,74,54,73
800,Student_800,23,98,95,53,50,63,59
801,Student_801,19,57,100,61,73,68,75
802,Student_802,21,87,56,57,67,66,89
803,Student_803,23,48,73,81,63,53,95
804,Student_804,19,48,86,93,90,85,55
805,Student_805,20,59,63,52,51,92,56
806,Student_806,24,84,80,45,70,51,56
807,Student_807,21,88,51,40,47,62,100
808,Student_808,21,96,44,44,94,62,84
809,Student_809,24,55,46,50,89,78,40
810,Student_810,21,51,60,69,66,97,99
811,Student_811,20,75,64,99,43,43,99
812,Student_812,24,48,47,53,60,40,56
813,Student_813,19,77,53,85,95,91,96
814,Student_814,21,58,42,95,75,89,57
815,Student_815,24,83,76,52,62,98,89
816,Student_816,23,70,94,46,99,46,52
817,Student_817,25,84,40,67,82,93,84
818,Student_818,25,92,59,81,78,48,71
819,Student_819,20,70,62,50,79,46,95
820,Student_820,21,74,50,61,70,99,82
821,Student_821,22,82,81,66,60,48,40
822,Student_822,24,86,45,41,68,63,50
823,Student_823,21,59,63,46,57,55,71
824,Student_824,23,63,87,92,40,52,50
825,Student_825,19,62,65,40,57,76,41
826,Student_826,24,64,90,99,90,91,94
827,Student_827,18,45,82,65,99,94,82
828,Student_828,20,55,78,92,61,51,51
829,Student_829,23,98,44,71,70,53,100
830,Student_830,18,72,47,40,87,92,40
831,Student_831,25,91,58,79,45,93,58
832,Student_832,25,54,42,47,90,89,94
833,Student_833,24,99,52,58,79,45,54
834,Student_834,23,66,76,41,41,55,70
835,Student_835,22,41,79,78,46,56,50
836,Student_836,25,88,78,69,85,80,83
837,Student_837,20,74,78,68,69,66,69
838,Student_838,23,65,82,45,41,90,91
839,Student_839,25,82,85,78,96,45,85
840,Student_840,18,49,51,95,52,78,72
841,Student_841,22,84,76,78,47,79,94
842,Student_842,20,78,93,43,78,87,74
843,Student_843,19,77,57,100,71,87,98
844,Student_844,18,44,98,62,83,78,88
845,Student_845,25,91,59,69,93,65,55
846,Student_846,18,66,80,58,96,71,95
847,Student_847,19,55,85,71,80,77,66
848,Student_848,19,47,41,82,43,59,95
849,Student_849,21,72,75,85,49,67,56
850,Student_850,21,95,45,59,70,63,77
851,Student_851,24,90,63,97,55,46,41
852,Student_852,24,71,81,60,74,73,70
853,Student_853,22,70,45,62,94,41,81
854,Student_854,21,65,100,74,54,63,85
855,Student_855,23,82,50,79,49,84,69
856,Student_856,24,84,84,68,55,51,42
857,Student_857,24,84,95,41,90,67,98
858,Student_858,21,47,98,84,86,62,70
859,Student_859,21,72,79,57,100,62,73
860,Student_860,18,57,65,57,87,54,69
861,Student_861,20,64,77,52,51,62,42
862,Student_862,25,77,72,100,64,62,99
863,Student_863,22,91,74,71,92,42,53
864,Student_864,23,84,85,79,99,60,75
865,Student_865,20,51,77,49,53,86,48
866,Student_866,24,75,99,70,72,48,97
867,Student_867,18,69,48,73,62,92,80
868,Student_868,25,65,86,78,52,73,83
869,Student_869,25,98,79,87,76,57,93
870,Student_870,23,92,52,45,71,55,80
871,Student_871,25,79,80,73,51,40,70
872,Student_872,22,40,54,100,59,58,76
873,Student_873,22,82,43,69,82,80,62
874,Student_874,24,76,88,42,54,41,80
875,Student_875,18,72,73,80,93,81,65
876,Student_876,21,67,44,73,47,68,62
877,Student_877,18,99,68,58,60,40,54
878,Student_878,20,71,47,91,72,65,84
879,Student_879,19,73,95,59,56,49,57
880,Student_880,21,90,57,71,48,74,91
881,Student_881,22,55,93,88,94,58,96
882,Student_882,18,44,73,64,72,78,80
883,Student_883,24,85,73,92,100,51,48
884,Student_884,25,55,97,41,91,42,95
885,Student_885,23,78,73,82,41,60,55
886,Student_886,19,76,71,95,99,48,58
887,Student_887,22,94,81,43,68,100,81
888,Student_888,18,53,72,49,84,88,69
889,Student_889,20,48,64,46,82,58,65
890,Student_890,18,62,94,53,97,85,62
891,Student_891,24,58,73,72,65,44,64
892,Student_892,21,54,64,69,44,50,85
893,Student_893,21,56,43,57,70,90,65
894,Student_894,18,92,99,83,85,63,96
895,Student_895,22,95,60,97,99,47,87
896,Student_896,21,65,66,52,48,93,48
897,Student_897,22,49,99,85,74,99,62
898,Student_898,23,74,79,73,82,72,69
899,Student_899,20,75,49,69,75,52,98
900,Student_900,25,57,50,87,40,51,46
901,Student_901,25,52,95,59,70,92,56
902,Student_902,19,60,92,85,84,42,99
903,Student_903,22,61,80,80,62,45,78
904,Student_904,20,83,61,79,69,79,65
905,Student_905,19,67,53,55,79,77,64
906,Student_906,19,90,66,92,93,62,44
907,Student_907,21,50,74,67,77,73,72
908,Student_908,25,66,56,40,62,68,73
909,Student_909,20,71,74,79,54,91,69
910,Student_910,22,45,57,68,50,62,60
911,Student_911,22,78,76,77,98,93,75
912,Student_912,22,50,86,61,51,93,46
913,Student_913,21,68,42,99,43,83,100
914,Student_914,19,42,44,50,91,89,89
915,Student_915,21,89,76,49,48,64,78
916,Student_916,18,95,76,91,69,54,86
917,Student_917,21,76,100,40,70,70,99
918,Student_918,20,86,48,85,83,54,84
919,Student_919,20,55,80,79,65,58,75
920,Student_920,20,89,44,77,97,63,72
921,Student_921,24,79,86,95,50,100,49
922,Student_922,18,64,63,45,87,95,65
923,Student_923,22,68,59,74,92,97,77
924,Student_924,22,79,93,85,91,59,69
925,Student_925,18,88,79,63,74,48,87
926,Student_926,24,76,43,73,43,100,87
927,Student_927,22,81,100,97,79,46,40
928,Student_928,24,67,49,98,98,68,51
929,Student_929,22,47,98,98,58,83,66
930,Student_930,22,58,48,55,77,60,91
931,Student_931,23,96,56,51,82,93,47
932,Student_932,25,95,71,68,66,45,46
933,Student_933,21,85,61,58,48,87,99
934,Student_934,23,41,68,73,60,56,67
935,Student_935,19,45,98,83,62,82,56
936,Student_936,21,56,68,85,78,61,95
937,Student_937,21,85,55,57,47,97,94
938,Student_938,21,62,91,66,52,98,50
939,Student_939,21,84,84,50,80,76,100
940,Student_940,19,40,92,48,79,73,75
941,Student_941,25,53,92,47,70,94,96
942,Student_942,20,41,88,53,53,77,72
943,Student_943,20,88,74,74,84,74,50
944,Student_944,23,87,70,46,42,72,80
945,Student_945,22,93,47,82,67,52,61
946,Student_946,18,85,66,62,49,74,97
947,Student_947,25,48,68,85,89,48,49
948,Student_948,24,57,47,61,63,69,77
949,Student_949,20,56,70,49,65,97,60
950,Student_950,20,94,89,96,60,48,46
951,Student_951,24,75,100,58,95,93,91
952,Student_952,23,95,59,90,62,97,64
953,Student_953,23,91,99,94,80,83,82
954,Student_954,21,99,68,74,48,99,65
955,Student_955,21,50,75,95,77,95,46
956,Student_956,18,97,79,67,89,76,43
957,Student_957,18,97,48,40,88,76,65
958,Student_958,23,85,43,42,73,47,71
959,Student_959,19,80,91,89,76,78,42
960,Student_960,21,63,59,57,78,57,65
961,Student_961,22,62,44,58,70,40,66
962,Student_962,25,88,76,71,96,55,53
963,Student_963,25,82,72,66,69,97,65
964,Student_964,20,89,96,61,68,50,73
965,Student_965,21,59,97,59,68,99,69
966,Student_966,19,91,64,94,44,91,67
967,Student_967,23,54,91,68,92,62,83
968,Student_968,24,86,52,83,59,85,51
969,Student_969,21,87,59,66,70,59,56
970,Student_970,22,100,87,62,79,59,78
971,Student_971,18,82,92,48,50,95,57
972,Student_972,23,54,42,82,67,82,100
973,Student_973,19,67,83,46,53,86,56
974,Student_974,20,69,55,68,45,99,63
975,Student_975,25,70,75,45,80,89,99
976,Student_976,21,70,86,91,54,76,82
977,Student_977,25,57,44,82,52,66,81
978,Student_978,21,99,62,74,90,69,77
979,Student_979,19,92,72,89,49,59,43
980,Student_980,25,48,63,56,55,64,88
981,Student_981,19,59,71,88,82,79,49
982,Student_982,25,65,58,61,96,46,66
983,Student_983,18,41,65,40,79,76,57
984,Student_984,24,77,65,66,61,76,51
985,Student_985,24,72,88,62,40,49,47
986,Student_986,20,71,68,54,70,68,41
987,Student_987,21,46,91,81,71,40,67
988,Student_988,23,75,47,51,94,85,69
989,Student_989,24,45,91,76,55,78,69
990,Student_990,20,99,88,65,95,57,92
991,Student_991,20,51,90,51,89,90,100
992,Student_992,24,57,56,85,87,43,52
993,Student_993,24,41,91,90,89,70,50
994,Student_994,21,68,91,46,78,91,86
995,Student_995,18,71,64,69,92,66,85
996,Student_996,18,66,63,48,77,76,46
997,Student_997,24,92,77,63,63,46,46
998,Student_998,25,74,60,80,70,96,61
999,Student_999,19,42,55,84,56,45,47
1000,Student_1000,23,100,71,46,98,66,40
1001,Student_1001,24,78,56,62,62,43,74
1002,Student_1002,19,89,84,72,97,99,51
1003,Student_1003,20,93,68,52,91,85,77
1004,Student_1004,22,86,54,67,91,50,59
1005,Student_1005,21,91,80,70,94,70,62
1006,Student_1006,20,88,68,46,87,65,61
1007,Student_1007,21,97,80,96,100,63,82
1008,Student_1008,24,50,54,92,81,63,95
1009,Student_1009,24,45,44,49,44,86,75
1010,Student_1010,21,100,91,55,89,72,73
1011,Student_1011,23,40,86,96,48,41,94
1012,Student_1012,23,53,44,97,61,53,90
1013,Student_1013,19,83,80,76,80,76,77
1014,Student_1014,24,82,81,73,51,79,67
1015,Student_1015,25,61,80,83,89,44,84
1016,Student_1016,21,60,42,52,79,64,74
1017,Student_1017,22,79,93,73,54,61,85
1018,Student_1018,19,81,56,53,100,46,44
1019,Student_1019,21,45,82,54,72,68,78
1020,Student_1020,21,65,49,50,97,79,54
1021,Student_1021,23,71,78,77,88,50,50
1022,Student_1022,19,40,90,45,93,57,71
1023,Student_1023,20,95,45,72,64,83,80
1024,Student_1024,23,80,53,78,70,65,77
1025,Student_1025,25,42,72,40,58,72,63
1026,Student_1026,25,64,93,51,95,74,79
1027,Student_1027,19,54,71,47,79,54,84
1028,Student_1028,24,72,83,56,74,52,48
1029,Student_1029,18,84,41,94,74,44,83
1030,Student_1030,24,100,83,94,89,74,78
1031,Student_1031,25,81,91,88,95,90,94
1032,Student_1032,20,62,42,84,79,95,86
1033,Student_1033,24,92,43,40,52,90,90
1034,Student_1034,18,68,42,65,57,71,86
1035,Student_1035,20,75,76,48,91,68,73
1036,Student_1036,23,55,78,48,44,94,61
1037,Student_1037,19,84,81,71,97,89,66
1038,Student_1038,24,82,64,44,41,89,43
1039,Student_1039,19,87,52,77,100,54,55
1040,Student_1040,22,47,58,77,58,74,77
1041,Student_1041,25,66,64,81,42,67,66
1042,Student_1042,23,47,75,92,92,85,98
1043,Student_1043,20,53,81,64,90,43,73
1044,Student_1044,24,86,72,81,71,43,44
1045,Student_1045,19,81,55,84,76,44,80
1046,Student_1046,21,77,59,64,70,40,78
1047,Student_1047,24,45,71,67,87,98,75
1048,Student_1048,22,80,70,92,47,84,72
1049,Student_1049,23,52,88,84,51,77,63
1050,Student_1050,24,87,55,54,86,84,88
1051,Student_1051,21,99,71,60,78,82,68
1052,Student_1052,18,51,72,53,42,69,97
1053,Student_1053,23,43,42,90,47,85,43
1054,Student_1054,21,81,62,47,90,65,85
1055,Student_1055,20,86,45,51,97,88,68
1056,Student_1056,25,88,86,51,90,94,85
1057,Student_1057,19,76,71,53,86,90,75
1058,Student_1058,25,77,43,96,97,51,47
1059,Student_1059,18,84,100,92,80,92,64
1060,Student_1060,21,96,40,76,69,54,79
1061,Student_1061,25,51,61,82,68,87,94
1062,Student_1062,25,70,76,55,55,62,84
1063,Student_1063,20,88,53,91,97,46,60
1064,Student_1064,23,90,43,95,54,60,63
1065,Student_1065,22,62,99,59,85,96,70
1066,Student_1066,19,77,51,98,69,80,80
1067,Student_1067,23,73,53,70,48,52,43
1068,Student_1068,25,50,56,63,65,64,94
1069,Student_1069,20,81,49,42,100,41,73
1070,Student_1070,23,84,85,60,50,81,62
1071,Student_1071,18,56,58,49,85,69,49
1072,Student_1072,25,91,44,98,81,86,81
1073,Student_1073,18,51,50,43,57,85,87
1074,Student_1074,18,82,72,92,40,68,68
1075,Student_1075,24,68,87,71,46,90,100
1076,Student_1076,21,78,88,60,47,78,86
1077,Student_1077,18,50,88,47,95,47,45
1078,Student_1078,24,58,67,51,60,94,85
1079,Student_1079,25,83,73,98,85,53,65
1080,Student_1080,24,57,80,97,44,52,61
1081,Student_1081,23,59,69,89,66,51,84
1082,Student_1082,25,48,73,74,91,66,74
1083,Student_1083,20,80,95,61,81,74,64
1084,Student_1084,21,89,67,51,89,44,87
1085,Student_1085,19,45,81,90,58,52,77
1086,Student_1086,24,78,65,75,80,98,55
1087,Student_1087,22,90,52,56,66,94,80
1088,Student_1088,19,53,67,61,73,43,58
1089,Student_1089,24,89,93,49,64,40,99
1090,Student_1090,23,61,62,60,90,73,83
1091,Student_1091,21,94,72,67,64,81,96
1092,Student_1092,24,52,47,47,86,84,84
1093,Student_1093,20,67,96,45,65,41,49
1094,Student_1094,22,85,54,45,65,74,78
1095,Student_1095,20,45,97,81,46,45,79
1096,Student_1096,21,51,41,85,100,69,95
1097,Student_1097,25,76,56,82,55,69,95
1098,Student_1098,21,61,60,93,76,92,97
1099,Student_1099,23,95,77,76,95,51,74
1100,Student_1100,20,64,84,58,87,43,71
1101,Student_1101,21,56,59,41,91,83,77
1102,Student_1102,22,54,47,48,89,98,93
1103,Student_1103,19,60,84,87,42,72,77
1104,Student_1104,25,99,58,81,59,61,91
1105,Student_1105,19,64,70,40,55,75,62
1106,Student_1106,22,42,100,60,85,60,75
1107,Student_1107,23,59,74,46,77,65,60
1108,Student_1108,22,58,78,56,94,90,86
1109,Student_1109,23,93,64,98,61,81,97
1110,Student_1110,25,80,86,100,44,64,47
1111,Student_1111,19,53,78,88,43,76,57
1112,Student_1112,24,80,44,86,64,90,89
1113,Student_1113,18,58,92,47,100,45,78
1114,Student_1114,22,69,69,70,46,57,59
1115,Student_1115,21,82,58,64,97,57,81
1116,Student_1116,18,91,62,76,54,53,84
1117,Student_1117,22,95,62,42,80,56,77
1118,Student_1118,21,75,89,60,60,94,60
1119,Student_1119,21,97,95,75,72,61,68
1120,Student_1120,24,91,41,52,78,41,77
1121,Student_1121,21,57,52,44,78,58,59
1122,Student_1122,19,88,55,65,65,45,73
1123,Student_1123,22,78,70,92,70,66,46
1124,Student_1124,22,75,80,81,67,44,86
1125,Student_1125,20,82,86,85,78,79,73
1126,Student_1126,25,53,79,89,86,44,42
1127,Student_1127,24,42,83,63,93,53,56
1128,Student_1128,23,72,45,88,81,94,64
1129,Student_1129,22,81,54,77,97,48,74
1130,Student_1130,24,87,93,55,56,66,68
1131,Student_1131,23,94,85,80,94,58,80
1132,Student_1132,21,50,65,97,95,97,47
1133,Student_1133,20,89,96,48,43,41,44
1134,Student_1134,21,76,46,84,49,46,70
1135,Student_1135,22,88,52,56,55,92,92
1136,Student_1136,24,60,87,62,69,85,63
1137,Student_1137,24,90,49,51,68,49,97
1138,Student_1138,18,47,100,46,77,62,86
1139,Student_1139,18,55,89,83,100,82,82
1140,Student_1140,24,100,83,69,60,52,54
1141,Student_1141,20,91,65,88,93,64,90
1142,Student_1142,20,58,61,53,97,90,75
1143,Student_1143,22,91,100,78,64,96,53
1144,Student_1144,22,75,97,92,42,59,90
1145,Student_1145,25,42,96,86,89,94,63
1146,Student_1146,23,98,43,51,75,93,40
1147,Student_1147,18,73,96,71,40,43,46
1148,Student_1148,18,60,100,84,82,56,99
1149,Student_1149,22,80,73,88,51,87,52
1150,Student_1150,18,99,82,66,50,63,66
1151,Student_1151,19,88,76,69,89,56,84
1152,Student_1152,19,43,45,59,40,74,60
1153,Student_1153,21,41,90,67,70,80,53
1154,Student_1154,19,73,90,56,85,100,95
1155,Student_1155,21,42,43,50,89,49,48
1156,Student_1156,22,57,81,58,66,74,43
1157,Student_1157,21,54,51,70,97,54,78
1158,Student_1158,22,96,60,91,51,52,59
1159,Student_1159,18,88,90,96,99,77,61
1160,Student_1160,24,94,72,62,97,66,43
1161,Student_1161,19,52,64,62,44,93,83
1162,Student_1162,19,83,41,74,83,49,65
1163,Student_1163,19,47,61,45,57,67,75
1164,Student_1164,22,53,97,60,57,80,75
1165,Student_1165,20,89,72,89,50,50,43
1166,Student_1166,23,83,97,62,61,69,66
1167,Student_1167,25,63,66,74,41,65,98
1168,Student_1168,21,97,42,80,48,68,62
1169,Student_1169,18,60,83,85,91,47,71
1170,Student_1170,25,40,64,42,87,49,47
1171,Student_1171,22,54,100,45,68,66,91
1172,Student_1172,20,41,48,78,48,63,44
1173,Student_1173,22,71,97,42,65,84,48
1174,Student_1174,21,55,40,92,56,94,68
1175,Student_1175,19,71,84,93,53,75,67
1176,Student_1176,25,47,95,88,62,61,93
1177,Student_1177,20,91,59,63,92,58,52
1178,Student_1178,18,66,47,81,77,55,81
1179,Student_1179,23,94,80,47,44,48,74
1180,Student_1180,18,90,42,84,71,45,55
1181,Student_1181,21,77,91,62,67,70,61
1182,Student_1182,20,99,85,80,85,92,59
1183,Student_1183,23,72,77,93,51,59,82
1184,Student_1184,21,87,41,57,45,62,76
1185,Student_1185,22,96,72,55,97,100,79
1186,Student_1186,24,56,86,95,51,56,96
1187,Student_1187,19,50,82,94,95,53,58
1188,Student_1188,21,69,83,92,53,92,43
1189,Student_1189,22,45,99,86,99,78,95
1190,Student_1190,19,68,61,96,92,88,74
1191,Student_1191,24,43,93,56,77,91,75
1192,Student_1192,19,69,76,79,86,52,68
1193,Student_1193,25,67,87,65,55,75,47
1194,Student_1194,22,42,51,65,89,93,76
1195,Student_1195,20,51,84,71,51,81,81
1196,Student_1196,24,61,79,73,52,75,43
1197,Student_1197,23,45,73,48,59,66,69
1198,Student_1198,22,72,64,94,49,86,54
1199,Student_1199,18,57,88,43,86,90,77
1200,Student_1200,21,70,44,100,95,71,82
1201,Student_1201,22,81,58,83,79,46,73
1202,Student_1202,18,96,46,61,72,43,63
1203,Student_1203,24,70,96,87,82,78,67
1204,Student_1204,23,91,96,62,52,94,77
1205,Student_1205,20,54,92,61,46,84,74
1206,Student_1206,20,45,59,54,65,86,42
